"story_id","question_id","language_code","cefr_level","prompt","choices_json","correct_index","correct_answer","explanation","canonical_url","license"
"de-das-dorf-im-schwarzwald","q2","de","B2","Why does Mrs. Mösle share the secret with Dr. Albrecht?","[""She wants him to publish the truth"",""She is the last person who knows, and doesn't want the truth to die with her"",""She needs money to restore the graves""]","1","She is the last person who knows, and doesn't want the truth to die with her","Mrs. Mösle is the last living person who knows the truth. She shares it because if she dies without telling anyone, the truth about the seven victims would be lost forever.","https://melolingua.com/learn-german/b2-stories/das-dorf-im-schwarzwald","CC BY-NC 4.0"
"de-das-dorf-im-schwarzwald","q3","de","B2","What does Dr. Albrecht ultimately decide?","[""To publish his findings in a history journal"",""To remain silent because the living need the festival more than the dead need the truth"",""To confront the village council""]","1","To remain silent because the living need the festival more than the dead need the truth","Dr. Albrecht decides to keep silent because the festival has become something meaningful for the living — a source of identity and community — even though its origins are a cover-up.","https://melolingua.com/learn-german/b2-stories/das-dorf-im-schwarzwald","CC BY-NC 4.0"
"de-das-dorf-im-schwarzwald","q4","de","B2","Was hat der Bürgermeister vor 200 Jahren erfunden?","[""Das Fest der stillen Lichter"",""Eine neue Kirche"",""Eine Schule im Dorf""]","0","Das Fest der stillen Lichter","Der Bürgermeister Mösle erfand das Fest der stillen Lichter, um den Erdrutsch zu vertuschen.","https://melolingua.com/learn-german/b2-stories/das-dorf-im-schwarzwald","CC BY-NC 4.0"
"de-der-kunstmarkt","q1","de","B2","Why did Nora's paintings sell so quickly?","[""They were priced very low"",""They went viral on Instagram a week before the fair"",""The gallery owner personally recommended them""]","1","They went viral on Instagram a week before the fair","Nora's paintings went viral on Instagram before the fair, which drove the sales — the gallery owner questions whether people are buying art or an 'algorithm result.'","https://melolingua.com/learn-german/b2-stories/der-kunstmarkt","CC BY-NC 4.0"
"de-der-kunstmarkt","q2","de","B2","What concern does the gallery owner express to Nora?","[""That her paintings are too abstract for most buyers"",""That the market is deciding the value instead of the content"",""That she is not painting enough""]","1","That the market is deciding the value instead of the content","The gallery owner challenges Nora: 'the market decides the value, not the content.' He worries that commercial success is eclipsing artistic authenticity.","https://melolingua.com/learn-german/b2-stories/der-kunstmarkt","CC BY-NC 4.0"
"de-der-kunstmarkt","q3","de","B2","How does Nora respond at the end of the story?","[""She decides to only paint for Instagram"",""She sells the rest of her work and quits art"",""She begins painting something personal, not intended for social media""]","2","She begins painting something personal, not intended for social media","At the end, Nora sets up an empty canvas in her studio and begins to paint something 'that no one would see on Instagram' — reclaiming her artistic autonomy.","https://melolingua.com/learn-german/b2-stories/der-kunstmarkt","CC BY-NC 4.0"
"de-der-kunstmarkt","q4","de","B2","Warum verkaufen sich Noras Bilder so schnell?","[""Sie sind sehr günstig"",""Sie sind auf Instagram viral gegangen"",""Der Galerist empfiehlt sie persönlich""]","1","Sie sind auf Instagram viral gegangen","Noras Bilder waren eine Woche vor der Messe auf Instagram viral gegangen.","https://melolingua.com/learn-german/b2-stories/der-kunstmarkt","CC BY-NC 4.0"
"de-der-testtag","q1","de","B2","What flaw does Klara discover?","[""The app crashes when too many users log in"",""The app shows 'Locked' while the door is actually unlocked"",""The battery of the smart lock drains too quickly""]","1","The app shows 'Locked' while the door is actually unlocked","Klara discovers a security vulnerability: the app falsely displays 'Verriegelt' (Locked) but the door can still be opened. This affects all devices with the new firmware.","https://melolingua.com/learn-german/b2-stories/der-testtag","CC BY-NC 4.0"
"de-der-testtag","q2","de","B2","How does Mr. Wagner initially react to the discovery?","[""He immediately stops the launch"",""He suggests ignoring the problem until after the launch"",""He calls the police""]","1","He suggests ignoring the problem until after the launch","Mr. Wagner first suggests waiting until after the market launch, hoping it's just a display error — reacting to the pressure of the two-week launch deadline.","https://melolingua.com/learn-german/b2-stories/der-testtag","CC BY-NC 4.0"
"de-der-testtag","q3","de","B2","What is the final outcome?","[""The launch happens as planned"",""Klara is fired for causing delays"",""The launch is postponed, and the CTO praises Klara's integrity""]","2","The launch is postponed, and the CTO praises Klara's integrity","The launch is delayed by three weeks, and the CTO sends Klara a personal email saying 'Quality is not an accident, but the result of attitude.'","https://melolingua.com/learn-german/b2-stories/der-testtag","CC BY-NC 4.0"
"de-der-testtag","q4","de","B2","Welchen Fehler entdeckt Klara?","[""Die App stürzt ab"",""Die App zeigt „Verriegelt“ an, aber die Tür ist offen"",""Der Akku des Schlosses ist leer""]","1","Die App zeigt „Verriegelt“ an, aber die Tür ist offen","Klara entdeckt, dass die App fälschlicherweise „Verriegelt“ anzeigt, obwohl das Schloss gar nicht aktiviert wurde.","https://melolingua.com/learn-german/b2-stories/der-testtag","CC BY-NC 4.0"
"de-die-fusion","q1","de","B2","What is the fundamental conflict between the two department heads?","[""Dr. Brenner prioritizes quality and time; Krüger prioritizes speed and market share"",""Dr. Brenner wants to shut down the department; Krüger wants to relocate"",""Both want the same thing but disagree on the budget""]","0","Dr. Brenner prioritizes quality and time; Krüger prioritizes speed and market share","Dr. Brenner (Product Development) focuses on technological leadership and quality, while Krüger (Sales) pushes for market penetration and speed — a classic tension in corporate mergers.","https://melolingua.com/learn-german/b2-stories/die-fusion","CC BY-NC 4.0"
"de-die-fusion","q2","de","B2","What solution does the young employee propose?","[""Hiring external consultants"",""Giving teams more autonomy instead of top-down control"",""Splitting the departments again""]","1","Giving teams more autonomy instead of top-down control","The young employee shares a success story where a prototype was built in six weeks through team autonomy (eigenverantwortliches Arbeiten), suggesting this approach could bridge the quality-speed divide.","https://melolingua.com/learn-german/b2-stories/die-fusion","CC BY-NC 4.0"
"de-die-fusion","q3","de","B2","What is the final agreement?","[""The merger is cancelled entirely"",""A three-month pilot project with mixed teams and clear quality criteria"",""Dr. Brenner's department takes full control""]","1","A three-month pilot project with mixed teams and clear quality criteria","The compromise is a joint pilot project with mixed teams, limited to three months, with clear quality criteria and milestones — a practical middle ground between quality and speed.","https://melolingua.com/learn-german/b2-stories/die-fusion","CC BY-NC 4.0"
"de-die-fusion","q4","de","B2","Was ist der grundlegende Konflikt zwischen den Abteilungen?","[""Produktentwicklung will Qualität, Vertrieb will Geschwindigkeit"",""Beide wollen das Budget allein"",""Die Abteilungen wollen nicht fusionieren""]","0","Produktentwicklung will Qualität, Vertrieb will Geschwindigkeit","Frau Dr. Brenner (Produktentwicklung) will Qualität und Zeit, Herr Krüger (Vertrieb) will Tempo und Marktanteile.","https://melolingua.com/learn-german/b2-stories/die-fusion","CC BY-NC 4.0"
"de-die-reise-nach-hamburg","q1","de","B2","Why does Markus miss his connecting train to Hamburg?","[""He arrives at the wrong station"",""The ICE from Frankfurt had a twenty-minute delay"",""He decides to stay in Hanover""]","1","The ICE from Frankfurt had a twenty-minute delay","The ICE from Frankfurt was twenty minutes late, causing Markus to miss his Anschlusszug (connecting train) to Hamburg.","https://melolingua.com/learn-german/b2-stories/die-reise-nach-hamburg","CC BY-NC 4.0"
"de-die-reise-nach-hamburg","q2","de","B2","What advice does the retired train driver give Markus?","[""Always take the earlier train"",""Those who rush miss what truly matters"",""Never trust German train schedules""]","1","Those who rush miss what truly matters","The former train driver says: 'Wer eilt, versäumt das Eigentliche' — a reflective statement that stays with Markus for the rest of the day.","https://melolingua.com/learn-german/b2-stories/die-reise-nach-hamburg","CC BY-NC 4.0"
"de-die-reise-nach-hamburg","q3","de","B2","How does the day end for Markus?","[""The client cancels the meeting, and Markus returns frustrated"",""The meeting goes well, and Markus is satisfied despite the disrupted plan"",""Markus misses the return train and has to stay overnight""]","1","The meeting goes well, and Markus is satisfied despite the disrupted plan","The meeting goes well, the client is satisfied, and Markus feels content with a day that unfolded differently than planned.","https://melolingua.com/learn-german/b2-stories/die-reise-nach-hamburg","CC BY-NC 4.0"
"de-die-reise-nach-hamburg","q4","de","B2","Warum verpasst Markus seinen Anschlusszug?","[""Weil er zu spät aufgestanden ist"",""Weil der ICE aus Frankfurt Verspätung hatte"",""Weil er den falschen Bahnhof gewählt hat""]","1","Weil der ICE aus Frankfurt Verspätung hatte","Der ICE aus Frankfurt hatte zwanzig Minuten Verspätung, sodass Markus seinen Anschlusszug nach Hamburg verpasste.","https://melolingua.com/learn-german/b2-stories/die-reise-nach-hamburg","CC BY-NC 4.0"
"es-el-cafe-de-la-manana","q1","es","A1","What time does María wake up each morning?","[""At six"",""At seven"",""At eight""]","1","At seven","María wakes up at seven, as indicated in the first paragraph.","https://melolingua.com/learn-spanish/a1-stories/el-cafe-de-la-manana","CC BY-NC 4.0"
"es-el-cafe-de-la-manana","q2","es","A1","What is the coffee that María makes like?","[""Sweet and cold"",""Strong and hot"",""Mild and lukewarm""]","1","Strong and hot","The coffee is strong and hot, filling the air with its fragrance.","https://melolingua.com/learn-spanish/a1-stories/el-cafe-de-la-manana","CC BY-NC 4.0"
"es-el-cafe-de-la-manana","q3","es","A1","What does María do after having breakfast?","[""Reads a book"",""Showers and gets dressed"",""Calls a friend""]","1","Showers and gets dressed","After breakfast, María showers with warm water and gets dressed.","https://melolingua.com/learn-spanish/a1-stories/el-cafe-de-la-manana","CC BY-NC 4.0"
"es-el-cafe-de-la-manana","q4","es","A1","How does María feel at the start of the day?","[""Sad"",""Optimistic"",""Worried""]","1","Optimistic","María thinks optimistically that today is going to be a good day.","https://melolingua.com/learn-spanish/a1-stories/el-cafe-de-la-manana","CC BY-NC 4.0"
"es-el-cafe-de-la-manana","q5","es","A1","What is the weather like today according to the story?","[""It's cloudy"",""It's raining"",""It's sunny""]","2","It's sunny","Today, the sun shines brightly in the blue sky, indicating it's sunny.","https://melolingua.com/learn-spanish/a1-stories/el-cafe-de-la-manana","CC BY-NC 4.0"
"es-el-mercado","q1","es","A1","What does Pedro buy at the market?","[""Tomatoes, onions, and bread"",""Apples and oranges"",""Meat and fish""]","0","Tomatoes, onions, and bread","Pedro buys tomatoes, onions, and bread to prepare a soup.","https://melolingua.com/learn-spanish/a1-stories/el-mercado","CC BY-NC 4.0"
"es-el-mercado","q2","es","A1","How does the text describe the market?","[""Quiet and empty"",""Full of life and vibrant colors"",""Dark and silent""]","1","Full of life and vibrant colors","The market is full of life and vibrant colors, creating a lively atmosphere.","https://melolingua.com/learn-spanish/a1-stories/el-mercado","CC BY-NC 4.0"
"es-el-mercado","q3","es","A1","How does Pedro pay for his purchases?","[""With a credit card"",""With shiny coins"",""With bills""]","1","With shiny coins","Pedro pays with shiny coins, which adds a traditional touch.","https://melolingua.com/learn-spanish/a1-stories/el-mercado","CC BY-NC 4.0"
